Using cuda device
Find 9524 files.
Reading 9524 files...
Read 989 sequences.
VQVAE(
  (egru): GRU(89, 96)
  (gru): GRU(96, 96)
  (relu): LeakyReLU(negative_slope=0.01)
  (dgru): GRU(96, 96)
  (linear): Linear(in_features=96, out_features=96, bias=True)
  (vq_layer): VectorQuantizer()
)
Start trainning...
Epoch 1
-----------------
vq_loss:  tensor(0., device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0960, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6148e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6655e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0264, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7050e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.9209e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0350, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7335e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0309, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6291e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0320, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7604e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4639e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3568e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5938e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0335, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5061e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4524e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7990e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0319, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7066e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4033e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0313, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5008e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0330, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5813e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1783e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0321, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3053e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6025e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7957e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7332e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0318, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4881e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4111e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0291, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7059e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0336, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8126e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3055e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0286, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7158e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.0299e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4267e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0336, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3527e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.9799e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.9167e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0332, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7369e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0335, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6675e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2203e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0287, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7104e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3492e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0262, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4214e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5032e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6419e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0294, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4968e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0345, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6994e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6259e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5655e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7100e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0291, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3293e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0286, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5607e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5537e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0285, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7774e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0300, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7824e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0282, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2665e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0356, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4247e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0287, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8500e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0342, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8223e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0291, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7889e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0276, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3997e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0320, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3362e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0284, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4651e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4071e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.1337e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0370, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4467e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0294, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.0141e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0339, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4403e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0280, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4467e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0286, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.9231e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0351, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4476e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0288, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4214e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4320e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0285, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9204e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0278, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6527e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0300, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5354e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8498e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0308, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3043e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0286, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6842e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0314, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6226e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0300, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6846e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0269, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3663e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3621e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0292, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4066e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7488e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0334, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2824e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0272, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4166e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8026e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0289, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6580e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0260, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7313e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3453e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0269, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8578e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0308, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.9137e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0300, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5302e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0280, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2317e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0286, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6951e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0268, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6105e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0345, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5285e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5683e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0265, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4555e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0317, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5043e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8451e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0280, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4940e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7137e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4589e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0286, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6520e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0292, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6749e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7367e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0318, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3513e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0304, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1359e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0265, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5675e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0275, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8734e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9713e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4291e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0282, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0295e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0274, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1490e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8805e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0292, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6771e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8828e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0321, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6613e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0345, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3033e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6670e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0289, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5115e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7933e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0307, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6558e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0282, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3922e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0327, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1251e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0317, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2737e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4934e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6463e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6980e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3278e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0309, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8225e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6979e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0304, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.1414e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0350, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6658e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0304, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5306e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.0086e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2052e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7908e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3533e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0292, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0434e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0313, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7772e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0277, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3488e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0323, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8172e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7535e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0305, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.1078e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0378, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6374e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1915e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0317, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4199e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0308, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5801e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0268, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4888e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2179e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7077e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5250e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7016e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3780e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6540e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0288, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3607e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0284, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6587e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4597e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
